WEEK_BEGIN,WEEK_NUMBER,WORK_LOCATION,SHIFT_TIME,DEPARTMENT_GROUP,ACTUAL_ATTENDANCE_RATE,GREYKITE_FORECAST,MOVING_AVG_4WEEK_FORECAST,SIX_WEEK_ROLLING_AVG,EXPONENTIAL_SMOOTHING
10/3/24,2024-W41,NJ Swedesboro Commerce Blvd,PM,Warehouse,92.06,91.13798699710144,89.59108,88.20639038,89.84551239
10/3/24,2024-W41,TX Irving,AM,Production,86.88,91.20135787,89.19311,88.83959198,90.25489044
10/3/24,2024-W41,TX Irving,AM,Shipping,81.48,83.95045810711895,90.45045,86.88524628,87.50401306
10/3/24,2024-W41,TX Irving,AM,Warehouse,89.16,86.47603599924493,89.08873,87.6493988,88.04276276
10/3/24,2024-W41,TX Irving,PM,Production,86.74,84.72785803581884,87.5671,88.42696381,93.28858948
10/3/24,2024-W41,TX Irving,PM,Shipping,94.44,99.26794199982166,87.188614,89.02439117,91.43969727
10/3/24,2024-W41,TX Irving,PM,Warehouse,97.12,98.19998585728281,95.25166,94.81897736,95.91886139
10/10/24,2024-W42,AZ Phoenix,AM,Production,87.87,87.46687375,85.16939,86.1663208,86.38292694
10/10/24,2024-W42,AZ Phoenix,AM,Shipping,93.58,93.60682526158236,90.0648,91.3544693,94.70735168
10/10/24,2024-W42,AZ Phoenix,AM,Warehouse,84.36,84.00697149814381,84.10256,84.17450714,84.36477661
10/10/24,2024-W42,AZ Phoenix,PM,Production,80.67,74.92534139376447,81.52721,82.01374054,83.79831696
10/10/24,2024-W42,AZ Phoenix,PM,Shipping,80.7,87.32819048015065,92.30769,93.33333588,94.62169647
10/10/24,2024-W42,AZ Phoenix,PM,Warehouse,91.35,88.91957799536675,92.96703,93.20531464,87.628479
10/10/24,2024-W42,CO Aurora,AM,Production,90.54,92.07392241726319,91.42857,90.17556,89.90099335
10/10/24,2024-W42,CO Aurora,AM,Shipping,83.33,85.46258073080834,86,84.41558075,85.93683624
10/10/24,2024-W42,CO Aurora,AM,Warehouse,85.45,84.91421401368578,90.14778,89.84127045,88.19839478
10/10/24,2024-W42,CO Aurora,PM,Production,89.66,82.18996506622344,94.00387,96.04743195,96.66152954
10/10/24,2024-W42,CO Aurora,PM,Shipping,78.57,72.32558615562498,85.416664,85.89743805,90.2089386
10/10/24,2024-W42,CO Aurora,PM,Warehouse,102.86,93.48238081189729,83.333336,82.90155792,84.82792664
10/10/24,2024-W42,NJ Newark Lister Ave,AM,Production,90.95,90.60622509487214,90.4873,89.92006683,92.13508606
10/10/24,2024-W42,NJ Newark Lister Ave,AM,Shipping,87.69,90.24702758420757,87.80488,87.30512238,87.94641876
10/10/24,2024-W42,NJ Newark Lister Ave,AM,Warehouse,90.07,91.56628236819822,81.77137,83.71290588,82.56349182
10/10/24,2024-W42,NJ Newark Lister Ave,PM,Production,85.59,79.23930361,91.22807,90.24906158,92.71645355
10/10/24,2024-W42,NJ Newark Lister Ave,PM,Shipping,81.33,81.71647419073703,95.81006,95.01438141,95.90908051
10/10/24,2024-W42,NJ Newark Lister Ave,PM,Warehouse,81.87,82.91825089628928,81.92252,83.52381134,83.1315918
10/10/24,2024-W42,NJ Swedesboro Commerce Blvd,AM,Production,87.74,84.13981577110434,86.73966,87.12850952,86.8833847
10/10/24,2024-W42,NJ Swedesboro Commerce Blvd,AM,Shipping,86.11,85.10224807775695,87.85714,89.15093994,87.5
10/10/24,2024-W42,NJ Swedesboro Commerce Blvd,AM,Warehouse,87.36,88.53153452578671,88.050316,86.09407043,85.24211884
10/10/24,2024-W42,NJ Swedesboro Commerce Blvd,PM,Production,90.86,84.16946669,88.42316,90.37174225,85.81267548
10/10/24,2024-W42,NJ Swedesboro Commerce Blvd,PM,Shipping,92.31,89.36562187749342,92.2619,94.77911377,94.09750366
10/10/24,2024-W42,NJ Swedesboro Commerce Blvd,PM,Warehouse,82.35,83.26426443299734,89.51311,88.25,87.37944031
10/10/24,2024-W42,TX Irving,AM,Production,88.14,92.13629111195117,90.04073,89.08899689,90.99253845
10/10/24,2024-W42,TX Irving,AM,Shipping,87.22,88.35018881,90.92559,88.12351227,88.998703
10/10/24,2024-W42,TX Irving,AM,Warehouse,87.37,90.07680437980137,88.39713,86.77291107,85.57691956
10/10/24,2024-W42,TX Irving,PM,Production,86.37,79.78738656444929,89.01693,88.85075378,90.90395355
10/10/24,2024-W42,TX Irving,PM,Shipping,95.52,92.55767846277642,87.54449,88.59223175,89.08104706
10/10/24,2024-W42,TX Irving,PM,Warehouse,97,95.12943053,96.411255,95.15615082,94.77911377
10/17/24,2024-W43,AZ Phoenix,AM,Production,82.75,86.75914108752168,84.62441,86.04137421,84.09302521
10/17/24,2024-W43,AZ Phoenix,AM,Shipping,93.81,92.17921673071457,91.35255,90.86956787,91.6782074
10/17/24,2024-W43,AZ Phoenix,AM,Warehouse,89.27,87.93347355620672,83.63874,84.72821045,84.61538696
10/17/24,2024-W43,AZ Phoenix,PM,Production,81.43,77.20708521,81.47639,81.40445709,79.30696106
10/17/24,2024-W43,AZ Phoenix,PM,Shipping,89.66,84.70715146269674,93.61702,93.88235474,95.64689636
10/17/24,2024-W43,AZ Phoenix,PM,Warehouse,94.12,93.07574414941138,90.50773,92.15975952,87.95671082
10/17/24,2024-W43,CO Aurora,AM,Production,88.03,88.04672447117049,92.80684,91.17945099,92.82526398
10/17/24,2024-W43,CO Aurora,AM,Shipping,83.33,79.94422750780292,87.5,83.11688232,87.21829987
10/17/24,2024-W43,CO Aurora,AM,Warehouse,88.24,91.38735582559808,88.57143,88.57142639,84.87866974
10/17/24,2024-W43,CO Aurora,PM,Production,91.43,82.15711283885734,92.084946,92.34693909,88.85803223
10/17/24,2024-W43,CO Aurora,PM,Shipping,81.25,79.17669449,87.5,84,85.53896332
10/17/24,2024-W43,CO Aurora,PM,Warehouse,70.27,77.36109617279217,85.36585,84.40859985,85.34217834
10/17/24,2024-W43,NJ Newark Lister Ave,AM,Production,92.41,86.71015656071101,90.2005,89.69469452,89.81981659
10/17/24,2024-W43,NJ Newark Lister Ave,AM,Shipping,89.06,89.38767543060516,88.42553,87.80213928,90.79273987
10/17/24,2024-W43,NJ Newark Lister Ave,AM,Warehouse,86.45,86.50761895814425,85.11294,85.02747345,93.47060394
10/17/24,2024-W43,NJ Newark Lister Ave,PM,Production,86.86,79.12875543496723,91.29771,89.34566498,88.44167328
10/17/24,2024-W43,NJ Newark Lister Ave,PM,Shipping,76.6,76.01889940960494,94.289505,93.72156525,91.129776
10/17/24,2024-W43,NJ Newark Lister Ave,PM,Warehouse,86.11,85.82948886709671,82.15827,83.20537567,84.79945374
10/17/24,2024-W43,NJ Swedesboro Commerce Blvd,AM,Production,90.9,86.54649385009719,87.6176,87.39254761,89.10411835
10/17/24,2024-W43,NJ Swedesboro Commerce Blvd,AM,Shipping,96.88,93.73128995359652,87.5,87.9807663,82.68031311
10/17/24,2024-W43,NJ Swedesboro Commerce Blvd,AM,Warehouse,86.36,85.00911667,87.5,86.22129059,84.41558075
10/17/24,2024-W43,NJ Swedesboro Commerce Blvd,PM,Production,91.03,80.92082011091487,88.328285,88.68052673,88.33285522
10/17/24,2024-W43,NJ Swedesboro Commerce Blvd,PM,Shipping,96.15,95.10294239,93.45238,93.65079498,95.23809814
10/17/24,2024-W43,NJ Swedesboro Commerce Blvd,PM,Warehouse,82.35,81.83342043158785,88.97338,88.63636017,90.47618866
10/17/24,2024-W43,TX Irving,AM,Production,89.03,88.61129233037815,92.096794,90.67884064,95.19806671
10/17/24,2024-W43,TX Irving,AM,Shipping,90.48,86.93167877625716,89.92674,90.47044373,92.59259033
10/17/24,2024-W43,TX Irving,AM,Warehouse,88.24,88.436983,87.90419,89.24558258,88.03755188
10/17/24,2024-W43,TX Irving,PM,Production,85.11,79.0304121,90.701675,88.69190216,89.23905945
10/17/24,2024-W43,TX Irving,PM,Shipping,88.06,86.52086160291036,89.41606,87.76978302,89.36016846
10/17/24,2024-W43,TX Irving,PM,Warehouse,94.81,94.60899023741756,96.28514,95.11082458,95.23275757
10/24/24,2024-W44,AZ Phoenix,AM,Production,85.91,82.36938959082454,85.99721,84.75936127,85.49454498
10/24/24,2024-W44,AZ Phoenix,AM,Shipping,89.19,92.83681337953807,95.739914,91.66666412,96.2921524
10/24/24,2024-W44,AZ Phoenix,AM,Warehouse,87.78,91.25757074,85.6383,84.78260803,86.46276093
10/24/24,2024-W44,AZ Phoenix,PM,Production,82.48,77.25632173681181,82.212685,81.1407547,81.87458038
10/24/24,2024-W44,AZ Phoenix,PM,Shipping,88.89,92.42730531,94.16058,93.30143738,94.63369751
10/24/24,2024-W44,AZ Phoenix,PM,Warehouse,94.12,98.12073710203407,89.81901,92.26190186,90.53916168
10/24/24,2024-W44,CO Aurora,AM,Production,92.74,82.07298918295807,91.45679,91.32189941,90.08579254
10/24/24,2024-W44,CO Aurora,AM,Shipping,91.67,93.40108011362503,87.5,87.83783722,91.55671692
10/24/24,2024-W44,CO Aurora,AM,Warehouse,92,87.74882201220224,84.976524,86.21794891,75.47169495
10/24/24,2024-W44,CO Aurora,PM,Production,89.91,77.30486580314907,93.145164,91.98966217,91.77109528
10/24/24,2024-W44,CO Aurora,PM,Shipping,75,83.60271148,83.333336,83.33333588,75
10/24/24,2024-W44,CO Aurora,PM,Warehouse,88.89,85.75792254157456,83.05085,83.060112,81.72089386
10/24/24,2024-W44,NJ Newark Lister Ave,AM,Production,92.96,82.34267907449963,90.67103,90.38223267,90.93859863
10/24/24,2024-W44,NJ Newark Lister Ave,AM,Shipping,86,83.33678170764874,89.5279,89.1661911,92.68292999
10/24/24,2024-W44,NJ Newark Lister Ave,AM,Warehouse,82.72,82.48300655888454,90.89048,87.79986572,94.15636444
10/24/24,2024-W44,NJ Newark Lister Ave,PM,Production,85.38,76.63453073509254,91.91722,90.18894958,89.31793213
10/24/24,2024-W44,NJ Newark Lister Ave,PM,Shipping,72.29,73.13704689823346,91.666664,92.47121429,84.79216766
10/24/24,2024-W44,NJ Newark Lister Ave,PM,Warehouse,83.98,84.70119275789962,84.90566,84.04255676,84.94572449
10/24/24,2024-W44,NJ Swedesboro Commerce Blvd,AM,Production,89.13,81.86271724338596,87.38877,87.26568604,87.53148651
10/24/24,2024-W44,NJ Swedesboro Commerce Blvd,AM,Shipping,93.75,97.87052843765646,87.878784,87.2549057,88.4498291
10/24/24,2024-W44,NJ Swedesboro Commerce Blvd,AM,Warehouse,86.21,85.64211575242369,85.48387,86.44068146,81.8181839
10/24/24,2024-W44,NJ Swedesboro Commerce Blvd,PM,Production,88.15,78.57836959331725,88.31484,88.52310944,89.23447418
10/24/24,2024-W44,NJ Swedesboro Commerce Blvd,PM,Shipping,76.92,79.54732441073703,92.2619,91.26984406,92.00547028
10/24/24,2024-W44,NJ Swedesboro Commerce Blvd,PM,Warehouse,90.48,92.57571348672354,84.765625,87.46803284,80.84724426
10/24/24,2024-W44,TX Irving,AM,Production,87.7,83.44701011723055,91.832535,90.47312164,88.19638824
10/24/24,2024-W44,TX Irving,AM,Shipping,83.33,86.81662222934625,89.41606,90.30303192,86.83374023
10/24/24,2024-W44,TX Irving,AM,Warehouse,91.63,88.49696554,89.19568,89.36850739,89.75130463
10/24/24,2024-W44,TX Irving,PM,Production,84.65,76.65503187116724,91.01253,89.349617,89.82967377
10/24/24,2024-W44,TX Irving,PM,Shipping,85.94,91.23540846360959,89.37729,87.74038696,87.29640198
10/24/24,2024-W44,TX Irving,PM,Warehouse,88.16,92.50900983327986,94.98465,95.80838013,94.54210663
10/31/24,2024-W45,AZ Phoenix,AM,Production,83.05,80.97940610093032,84.29694,84.33903503,85.13401794
10/31/24,2024-W45,AZ Phoenix,AM,Shipping,84.82,81.73576196167832,93.91892,92.581604,91.58435822
10/31/24,2024-W45,AZ Phoenix,AM,Warehouse,87.64,84.29894164677697,85.71429,84.75022125,84.71447754
10/31/24,2024-W45,AZ Phoenix,PM,Production,78.67,75.33713656556965,82.422806,82.10852814,84.02256012
10/31/24,2024-W45,AZ Phoenix,PM,Shipping,96.55,94.51520752142437,95.4023,93.87255096,93.65128326
10/31/24,2024-W45,AZ Phoenix,PM,Warehouse,91.09,87.82828391024435,90.20979,92.10925293,95.11677551
10/31/24,2024-W45,CO Aurora,AM,Production,86.61,85.21392032979253,90.261986,91.38389587,88.91088867
10/31/24,2024-W45,CO Aurora,AM,Shipping,91.67,92.51888345882655,93.75,90.27777863,98.31127167
10/31/24,2024-W45,CO Aurora,AM,Warehouse,73.08,75.59495223787037,82.94931,86.20689392,85.49395752
10/31/24,2024-W45,CO Aurora,PM,Production,85.85,84.77769658726812,93.951614,92.34828186,93.56047058
10/31/24,2024-W45,CO Aurora,PM,Shipping,93.75,86.32180680193848,86,86.48648834,85.73033905
10/31/24,2024-W45,CO Aurora,PM,Warehouse,83.33,83.96668876,87.7193,86.66666412,87.27119446
10/31/24,2024-W45,NJ Newark Lister Ave,AM,Production,88.18,86.45201543,91.44181,90.85592651,91.46083832
10/31/24,2024-W45,NJ Newark Lister Ave,AM,Shipping,77.69,81.04629347,89.59237,88.50114441,87.43095398
10/31/24,2024-W45,NJ Newark Lister Ave,AM,Warehouse,82.73,82.12286099852449,93.73717,89.48453522,90.49754333
10/31/24,2024-W45,NJ Newark Lister Ave,PM,Production,85.03,80.26406486180315,89.943375,90.4542923,89.33252716
10/31/24,2024-W45,NJ Newark Lister Ave,PM,Shipping,76.23,75.38048115966231,88.25711,90.64935303,84.55913544
10/31/24,2024-W45,NJ Newark Lister Ave,PM,Warehouse,88.27,86.45046383468593,85.38012,83.22083282,84.09243774
10/31/24,2024-W45,NJ Swedesboro Commerce Blvd,AM,Production,88.95,84.88106372666783,87.9305,87.69199371,87.87041473
10/31/24,2024-W45,NJ Swedesboro Commerce Blvd,AM,Shipping,84.38,83.84631654,88.28125,89,89.44902039
10/31/24,2024-W45,NJ Swedesboro Commerce Blvd,AM,Warehouse,77.38,80.44915489727529,84.78964,86.85344696,86.23368073
10/31/24,2024-W45,NJ Swedesboro Commerce Blvd,PM,Production,91.42,85.60775999220625,88.37292,88.78933716,90.39038849
10/31/24,2024-W45,NJ Swedesboro Commerce Blvd,PM,Shipping,79.17,78.84524250129121,93.82716,93.08943176,94.68870544
10/31/24,2024-W45,NJ Swedesboro Commerce Blvd,PM,Warehouse,95,90.63672904823301,85.140564,87.27272797,86.69448853
10/31/24,2024-W45,TX Irving,AM,Production,89.74,86.49220623903871,90.02378,90.21729279,87.94487
10/31/24,2024-W45,TX Irving,AM,Shipping,78.29,77.25005440081152,90.27523,89.96327972,94.69696808
10/31/24,2024-W45,TX Irving,AM,Warehouse,73.21,76.40922583,88.62276,87.83783722,86.320755
10/31/24,2024-W45,TX Irving,PM,Production,87.7,82.43047899239468,89.661415,89.9377594,89.02443695
10/31/24,2024-W45,TX Irving,PM,Shipping,101.54,96.58910150992683,91.27273,90.79903412,97.54935455
10/31/24,2024-W45,TX Irving,PM,Warehouse,98.21,91.75733288382617,95.198326,96.06245422,97.04641724
11/7/24,2024-W46,AZ Phoenix,AM,Production,89.28,84.24458938126197,83.53184,85.01763153,84.59036255
11/7/24,2024-W46,AZ Phoenix,AM,Shipping,88.39,88.15829536429621,93.91892,94.76831055,94.01441193
11/7/24,2024-W46,AZ Phoenix,AM,Warehouse,85.8,86.27844891758727,87.567566,86.72014618,89.50879669
11/7/24,2024-W46,AZ Phoenix,PM,Production,83.61,76.80358247968516,82.87796,83.28673553,85.1999588
11/7/24,2024-W46,AZ Phoenix,PM,Shipping,86.89,86.08516882736924,98.35391,96.36363983,99.82640076
11/7/24,2024-W46,AZ Phoenix,PM,Warehouse,83.65,82.86524777754548,92.3445,91.13529968,92.17453766
11/7/24,2024-W46,CO Aurora,AM,Production,89.62,86.21074565931431,90.554726,90.97245026,90.65922546
11/7/24,2024-W46,CO Aurora,AM,Shipping,91.67,88.44661242331863,91.666664,88.8888855,89.04534149
11/7/24,2024-W46,CO Aurora,AM,Warehouse,67.31,68.10382924135136,84.474884,86.68730927,87.49758148
11/7/24,2024-W46,CO Aurora,PM,Production,91.57,81.27788325351493,92.510124,94.54297638,95.47148895
11/7/24,2024-W46,CO Aurora,PM,Shipping,81.25,81.52082919,82.35294,84,81.35339355
11/7/24,2024-W46,CO Aurora,PM,Warehouse,88.89,87.91836814090611,89.830505,87.70949554,88.65724945
11/7/24,2024-W46,NJ Newark Lister Ave,AM,Production,90.08,89.90396534889679,91.13499,91.14823151,91.74591064
11/7/24,2024-W46,NJ Newark Lister Ave,AM,Shipping,89.92,87.33046661879537,90.67496,89.45835876,94.36090088
11/7/24,2024-W46,NJ Newark Lister Ave,AM,Warehouse,88.21,89.67704147166057,96.6805,91.7412262,93.69747925
11/7/24,2024-W46,NJ Newark Lister Ave,PM,Production,85.51,78.73002125204574,87.060005,90.02085876,84.89147949
11/7/24,2024-W46,NJ Newark Lister Ave,PM,Shipping,79.37,79.75701033319247,85.140076,88.8888855,83.7609787
11/7/24,2024-W46,NJ Newark Lister Ave,PM,Warehouse,83.33,85.24955682518804,85.6094,84.22071838,82.78525543
11/7/24,2024-W46,NJ Swedesboro Commerce Blvd,AM,Production,85.09,80.29188032898527,88.3583,87.71422577,88.36963654
11/7/24,2024-W46,NJ Swedesboro Commerce Blvd,AM,Shipping,90.63,86.21026616878659,85.27132,86.80203247,75.75757599
11/7/24,2024-W46,NJ Swedesboro Commerce Blvd,AM,Warehouse,90.91,86.42897314567857,85.66879,86.38298035,86.97227478
11/7/24,2024-W46,NJ Swedesboro Commerce Blvd,PM,Production,90.25,83.78922879104857,89.66912,89.05389404,90.83719635
11/7/24,2024-W46,NJ Swedesboro Commerce Blvd,PM,Shipping,90.48,87.36701717924639,92.71523,93.61701965,93.3399353
11/7/24,2024-W46,NJ Swedesboro Commerce Blvd,PM,Warehouse,75.81,79.86545996076595,87.5,87.10526276,90.21322632
11/7/24,2024-W46,TX Irving,AM,Production,91.37,87.58520025329105,89.07607,90.13288116,87.30955505
11/7/24,2024-W46,TX Irving,AM,Shipping,88.64,86.42775927527524,88.53974,88.95705414,87.14206696
11/7/24,2024-W46,TX Irving,AM,Warehouse,90.48,89.67496287642085,89.518074,88.70191956,88.11421204
11/7/24,2024-W46,TX Irving,PM,Production,87.65,82.97136034283221,88.62284,89.72164917,87.02855682
11/7/24,2024-W46,TX Irving,PM,Shipping,95.59,96.39875537,92.805756,92.06730652,93.59337616
11/7/24,2024-W46,TX Irving,PM,Warehouse,89.52,93.03252193009784,95.79832,95.67604828,96.26469421
11/14/24,2024-W47,AZ Phoenix,AM,Production,88.76,86.99928062907026,84.79963,84.8060379,85.52058411
11/14/24,2024-W47,AZ Phoenix,AM,Shipping,86.36,90.10829253,94.58239,93.97590637,93.57798004
11/14/24,2024-W47,AZ Phoenix,AM,Warehouse,85.38,88.44493550205625,87.51696,86.4743042,85.72787476
11/14/24,2024-W47,AZ Phoenix,PM,Production,82.48,82.34635242,83.52247,82.84313965,81.73285675
11/14/24,2024-W47,AZ Phoenix,PM,Shipping,77.78,82.22741315491139,94.44444,95.12194824,85.54443359
11/14/24,2024-W47,AZ Phoenix,PM,Warehouse,79.21,83.78314369010187,93.20388,90.39369965,91.67433929
11/14/24,2024-W47,CO Aurora,AM,Production,93.48,88.43071191670417,89.717224,90.47457886,90.74281311
11/14/24,2024-W47,CO Aurora,AM,Shipping,83.33,88.39107177237126,89.583336,90.27777863,87.0858078
11/14/24,2024-W47,CO Aurora,AM,Warehouse,88.24,85.34094682854571,85.3211,84.9693222,86.77212524
11/14/24,2024-W47,CO Aurora,PM,Production,92.79,86.49594044721279,93.501045,93.99726868,88.8888855
11/14/24,2024-W47,CO Aurora,PM,Shipping,81.25,86.43295586201526,81.13207,83.11688232,82.82762146
11/14/24,2024-W47,CO Aurora,PM,Warehouse,81.25,83.85571459474724,94.4,91.75823975,91.72496796
11/14/24,2024-W47,NJ Newark Lister Ave,AM,Production,95.88,91.47707035503788,91.76635,91.38633728,91.11644745
11/14/24,2024-W47,NJ Newark Lister Ave,AM,Shipping,85.11,86.29175489524526,89.79223,90.04149628,89.21311951
11/14/24,2024-W47,NJ Newark Lister Ave,AM,Warehouse,89.64,87.88912268220098,94.95459,93.05929565,90.76832581
11/14/24,2024-W47,NJ Newark Lister Ave,PM,Production,87.02,83.68752900517096,86.777855,88.36555481,85.59322357
11/14/24,2024-W47,NJ Newark Lister Ave,PM,Shipping,75.23,75.20455457,82.87425,86.07085419,81.65465546
11/14/24,2024-W47,NJ Newark Lister Ave,PM,Warehouse,82.86,82.46021617574918,83.741005,84.28157806,82.44350433
11/14/24,2024-W47,NJ Swedesboro Commerce Blvd,AM,Production,87.37,83.84565172754506,88.008835,88.00999451,87.73704529
11/14/24,2024-W47,NJ Swedesboro Commerce Blvd,AM,Shipping,90.63,96.80841851,86.46616,85.7868042,85.09729004
11/14/24,2024-W47,NJ Swedesboro Commerce Blvd,AM,Warehouse,84.09,88.65915263998693,86.419754,85.65488434,87.32878876
11/14/24,2024-W47,NJ Swedesboro Commerce Blvd,PM,Production,91.09,86.29584699241126,90.597305,89.32111359,90.73382568
11/14/24,2024-W47,NJ Swedesboro Commerce Blvd,PM,Shipping,95.45,98.64842031,91.85185,93.15068817,92.64188385
11/14/24,2024-W47,NJ Swedesboro Commerce Blvd,PM,Warehouse,83.87,83.55241413904884,85.375496,85.78947449,86.68635559
11/14/24,2024-W47,TX Irving,AM,Production,89.42,88.96168219631508,87.107414,89.19086456,87.89478302
11/14/24,2024-W47,TX Irving,AM,Shipping,84.13,88.15547894375187,87.19852,88.31488037,87.66720581
11/14/24,2024-W47,TX Irving,AM,Warehouse,90.56,89.48690484532527,87.985435,88.51132965,87.85831451
11/14/24,2024-W47,TX Irving,PM,Production,87.27,88.03279000595592,87.7466,88.78025818,87.22625732
11/14/24,2024-W47,TX Irving,PM,Shipping,91.3,94.73994481355882,94.244606,92.51207733,95.52238464
11/14/24,2024-W47,TX Irving,PM,Warehouse,94.67,97.30036709239138,96.327385,95.81590271,95.75409698
11/21/24,2024-W48,AZ Phoenix,AM,Production,89.26,84.46381508918724,84.5444,84.34796143,82.74881744
11/21/24,2024-W48,AZ Phoenix,AM,Shipping,92.31,87.08960176075881,93.25843,93.84384155,93.80531311
11/21/24,2024-W48,AZ Phoenix,AM,Warehouse,87.06,82.10077263,87.878784,87.31752014,87.69189453
11/21/24,2024-W48,AZ Phoenix,PM,Production,86.08,84.32955504533835,83.176735,82.26049805,82.42206573
11/21/24,2024-W48,AZ Phoenix,PM,Shipping,89.39,83.15714825928734,93.36283,94.13407898,92.69911194
11/21/24,2024-W48,AZ Phoenix,PM,Warehouse,88,82.9613749,93.3661,92.46794891,94.11764526
11/21/24,2024-W48,CO Aurora,AM,Production,92.42,87.44905638313604,90,90.39607239,89.21568298
11/21/24,2024-W48,CO Aurora,AM,Shipping,100,94.24931459,87.5,88.8888855,83.45315552
11/21/24,2024-W48,CO Aurora,AM,Warehouse,84.62,86.72763706927516,88.42593,85.2307663,87.30180359
11/21/24,2024-W48,CO Aurora,PM,Production,86.54,83.27957305372992,93.89978,91.75977325,91.28993225
11/21/24,2024-W48,CO Aurora,PM,Shipping,81.25,77.28740611005585,82.45614,81.48148346,80.8103714
11/21/24,2024-W48,CO Aurora,PM,Warehouse,87.5,84.34189360789159,90.97744,88.42105103,86.96031189
11/21/24,2024-W48,NJ Newark Lister Ave,AM,Production,88.1,89.17361019599261,91.92552,91.30982971,91.73134613
11/21/24,2024-W48,NJ Newark Lister Ave,AM,Shipping,80,80.22788374421174,88.84792,89.93369293,89.18349457
11/21/24,2024-W48,NJ Newark Lister Ave,AM,Warehouse,77.26,78.86430572771147,90.6954,93.63816833,87.29141998
11/21/24,2024-W48,NJ Newark Lister Ave,PM,Production,84.41,83.61664294123376,86.059456,86.80483246,86.58506775
